GO,Annotation,p-value,BV- Avg Count,BV- Avg Transformed Abundance,BV+ Avg Count,BV+ Avg Transformed Abundance
GO:0034033,purine nucleoside bisphosphate biosynthetic process,0.21805550429141718,8.555555555555555,0.0012526602520885003,5.45,0.0010715235478634354
GO:0035337,fatty-acyl-CoA metabolic process,0.344140775987865,8.222222222222221,0.0012126613424708532,5.95,0.0011837537471492121
GO:0035383,thioester metabolic process,0.0895278247942845,12.444444444444445,0.0018391000700546652,7.15,0.0014971811909363446
GO:0035384,thioester biosynthetic process,0.2936392432285787,8.222222222222221,0.0012075153300829464,5.45,0.0010715235478634354
GO:0042587,glycogen granule,0.4159612232355063,8.11111111111111,0.0012054723290978633,6.45,0.0013691586618924429
GO:0046460,neutral lipid biosynthetic process,0.32693702039471806,7.888888888888889,0.001165387445421215,5.4,0.0010593417101169393
GO:0046463,acylglycerol biosynthetic process,0.32693702039471806,7.888888888888889,0.001165387445421215,5.4,0.0010593417101169393
GO:0046485,ether lipid metabolic process,0.32693702039471806,7.888888888888889,0.001165387445421215,5.4,0.0010593417101169393
GO:0046504,glycerol ether biosynthetic process,0.32693702039471806,7.888888888888889,0.001165387445421215,5.4,0.0010593417101169393
GO:0046949,fatty-acyl-CoA biosynthetic process,0.32693702039471806,7.888888888888889,0.001165387445421215,5.4,0.0010593417101169393
GO:0071322,cellular response to carbohydrate stimulus,0.02015248718127038,24.666666666666668,0.003681954485074806,26.45,0.005921482579336477
GO:0071324,cellular response to disaccharide stimulus,0.32693702039471806,7.888888888888889,0.001165387445421215,5.4,0.0010593417101169393
GO:0071329,cellular response to sucrose stimulus,0.32693702039471806,7.888888888888889,0.001165387445421215,5.4,0.0010593417101169393
GO:0071616,acyl-CoA biosynthetic process,0.2936392432285787,8.222222222222221,0.0012075153300829464,5.45,0.0010715235478634354
GO:0090557,establishment of endothelial intestinal barrier,0.12376573105097638,9.444444444444445,0.001384669469154086,5.5,0.0010750257929565041
GO:0097089,methyl-branched fatty acid metabolic process,0.32693702039471806,7.888888888888889,0.001165387445421215,5.4,0.0010593417101169393
GO:0097384,cellular lipid biosynthetic process,0.32693702039471806,7.888888888888889,0.001165387445421215,5.4,0.0010593417101169393
GO:1901503,ether biosynthetic process,0.32693702039471806,7.888888888888889,0.001165387445421215,5.4,0.0010593417101169393
GO:1902321,methyl-branched fatty acid biosynthetic process,0.32693702039471806,7.888888888888889,0.001165387445421215,5.4,0.0010593417101169393
GO:0001963,"synaptic transmission, dopaminergic",0.07349154270708168,1.4444444444444444,0.0002197385349761999,0.5,0.00010777037666556901
GO:0006517,protein deglycosylation,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0009441,glycolate metabolic process,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0010273,detoxification of copper ion,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0014065,phosphatidylinositol 3-kinase signaling,0.07954970332782463,1.5555555555555556,0.0002410831147858423,0.65,0.00014081344921517585
GO:0015844,monoamine transport,0.07349154270708168,1.4444444444444444,0.0002197385349761999,0.5,0.00010777037666556901
GO:0015872,dopamine transport,0.07349154270708168,1.4444444444444444,0.0002197385349761999,0.5,0.00010777037666556901
GO:0016531,copper chaperone activity,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0016532,superoxide dismutase copper chaperone activity,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0016605,PML body,0.1228065879538493,1.2222222222222223,0.00018982685812400483,0.65,0.0001377571955978829
GO:0018158,protein oxidation,0.42512695813720475,31.0,0.004623074734862878,18.2,0.004013793229618904
GO:0018171,peptidyl-cysteine oxidation,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0018195,peptidyl-arginine modification,0.41202745896728565,1.0,0.0001545795677751249,0.9,0.00018837375503751058
GO:0018307,enzyme active site formation,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0018323,enzyme active site formation via L-cysteine sulfinic acid,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0030091,protein repair,0.039918913317233205,1.6666666666666667,0.0002498533930664272,0.55,0.00011629442418442703
GO:0032148,activation of protein kinase B activity,0.43444329403000137,5.666666666666667,0.0008348422973330116,4.3,0.0008528242118470668
GO:0032770,positive regulation of monooxygenase activity,0.15540599093412205,5.777777777777778,0.0008677254462088019,3.05,0.0006902916360003429
GO:0033143,regulation of intracellular steroid hormone receptor signaling pathway,0.24713392972475084,9.444444444444445,0.0014481768255257131,6.1,0.0012340148080202701
GO:0033145,positive regulation of intracellular steroid hormone receptor signaling pathway,0.08151374792796379,1.3333333333333333,0.00020590598268309472,0.55,0.00011824062155578558
GO:0033860,regulation of NAD(P)H oxidase activity,0.30125492000112375,4.0,0.0006036856476767407,2.35,0.0005102786652205838
GO:0033864,positive regulation of NAD(P)H oxidase activity,0.30125492000112375,4.0,0.0006036856476767407,2.35,0.0005102786652205838
GO:0034309,primary alcohol biosynthetic process,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0036470,tyrosine 3-monooxygenase activator activity,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0036471,cellular response to glyoxal,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0036478,L-dopa decarboxylase activator activity,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0036524,protein deglycase activity,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0036525,protein deglycation,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0036526,peptidyl-cysteine deglycation,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0036527,peptidyl-arginine deglycation,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0036528,peptidyl-lysine deglycation,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0036529,"protein deglycation, glyoxal removal",0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0036530,"protein deglycation, methylglyoxal removal",0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0036531,glutathione deglycation,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0044388,small protein activating enzyme binding,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0045340,mercury ion binding,0.2741453176054946,2.2222222222222223,0.00033923925516154556,1.4,0.0003129216301649302
GO:0045915,positive regulation of catecholamine metabolic process,0.37531408542709244,1.3333333333333333,0.00020115633024221888,1.05,0.00027604265265693837
GO:0045964,positive regulation of dopamine metabolic process,0.37531408542709244,1.3333333333333333,0.00020115633024221888,1.05,0.00027604265265693837
GO:0046295,glycolate biosynthetic process,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0046823,negative regulation of nucleocytoplasmic transport,0.05714450515660078,4.555555555555555,0.0006712437249248907,2.1,0.00045344632211213843
GO:0046826,negative regulation of protein export from nucleus,0.08139809548512911,2.5555555555555554,0.0003743211347491262,0.95,0.00019808068568878865
GO:0050787,detoxification of mercury ion,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0051340,regulation of ligase activity,0.07248724726286096,2.5555555555555554,0.0003819346266075326,1.2,0.00022827784343040374
GO:0051349,positive regulation of lyase activity,0.4696468053547873,0.7777777777777778,0.00012005664271308645,0.75,0.00016544889394092915
GO:0051352,negative regulation of ligase activity,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0051353,positive regulation of oxidoreductase activity,0.24713392972475084,9.88888888888889,0.0014858570587945067,4.9,0.0010926095750181115
GO:0051457,maintenance of protein location in nucleus,0.009549938756583517,4.666666666666667,0.000682993319333383,1.55,0.00030879780467909135
GO:0051583,dopamine uptake involved in synaptic transmission,0.07349154270708168,1.4444444444444444,0.0002197385349761999,0.5,0.00010777037666556901
GO:0051595,response to methylglyoxal,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0051899,membrane depolarization,0.3977125031952966,11.222222222222221,0.0016812061446232211,7.3,0.001519770779996986
GO:0051934,catecholamine uptake involved in synaptic transmission,0.07349154270708168,1.4444444444444444,0.0002197385349761999,0.5,0.00010777037666556901
GO:0051937,catecholamine transport,0.07349154270708168,1.4444444444444444,0.0002197385349761999,0.5,0.00010777037666556901
GO:0060081,membrane hyperpolarization,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0060765,regulation of androgen receptor signaling pathway,0.03971887209151652,2.0,0.0003071238580520249,0.65,0.00014185651701781348
GO:0061687,detoxification of inorganic compound,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0090073,positive regulation of protein homodimerization activity,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0090086,negative regulation of protein deubiquitination,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0090493,catecholamine uptake,0.07349154270708168,1.4444444444444444,0.0002197385349761999,0.5,0.00010777037666556901
GO:0090494,dopamine uptake,0.07349154270708168,1.4444444444444444,0.0002197385349761999,0.5,0.00010777037666556901
GO:0097238,cellular response to methylglyoxal,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0098810,neurotransmitter reuptake,0.07349154270708168,1.4444444444444444,0.0002197385349761999,0.5,0.00010777037666556901
GO:0106044,guanine deglycation,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0106045,"guanine deglycation, methylglyoxal removal",0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0106046,"guanine deglycation, glyoxal removal",0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0110095,cellular detoxification of aldehyde,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0110096,cellular response to aldehyde,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:0140041,cellular detoxification of methylglyoxal,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1900450,negative regulation of glutamate receptor signaling pathway,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1901033,positive regulation of response to reactive oxygen species,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1901298,regulation of hydrogen peroxide-mediated programmed cell death,0.19778069213783322,2.2222222222222223,0.00034173356901379435,1.85,0.0004058802405420194
GO:1901299,negative regulation of hydrogen peroxide-mediated programmed cell death,0.19778069213783322,2.2222222222222223,0.00034173356901379435,1.85,0.0004058802405420194
GO:1901668,regulation of superoxide dismutase activity,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1901671,positive regulation of superoxide dismutase activity,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1901857,positive regulation of cellular respiration,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1901983,regulation of protein acetylation,0.0046421794376005545,2.5555555555555554,0.00038280129533920475,0.55,0.0001245712972130297
GO:1901984,negative regulation of protein acetylation,0.07349154270708168,1.4444444444444444,0.0002197385349761999,0.5,0.00010777037666556901
GO:1902956,"regulation of mitochondrial electron transport, NADH to ubiquinone",0.07349154270708168,1.4444444444444444,0.0002197385349761999,0.5,0.00010777037666556901
GO:1902958,"positive regulation of mitochondrial electron transport, NADH to ubiquinone",0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1903072,regulation of death-inducing signaling complex assembly,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1903073,negative regulation of death-inducing signaling complex assembly,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1903093,regulation of protein K48-linked deubiquitination,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1903094,negative regulation of protein K48-linked deubiquitination,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1903121,regulation of TRAIL-activated apoptotic signaling pathway,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1903122,negative regulation of TRAIL-activated apoptotic signaling pathway,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1903135,cupric ion binding,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1903136,cuprous ion binding,0.07349154270708168,1.4444444444444444,0.0002197385349761999,0.5,0.00010777037666556901
GO:1903167,regulation of pyrroline-5-carboxylate reductase activity,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1903168,positive regulation of pyrroline-5-carboxylate reductase activity,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1903176,regulation of tyrosine 3-monooxygenase activity,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1903178,positive regulation of tyrosine 3-monooxygenase activity,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1903179,regulation of dopamine biosynthetic process,0.2720990985771465,0.8888888888888888,0.00013340769831464205,0.55,0.00012145429059153526
GO:1903181,positive regulation of dopamine biosynthetic process,0.2720990985771465,0.8888888888888888,0.00013340769831464205,0.55,0.00012145429059153526
GO:1903189,glyoxal metabolic process,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1903195,regulation of L-dopa biosynthetic process,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1903197,positive regulation of L-dopa biosynthetic process,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1903198,regulation of L-dopa decarboxylase activity,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1903200,positive regulation of L-dopa decarboxylase activity,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1903207,regulation of hydrogen peroxide-induced neuron death,0.020263352330475024,0.8888888888888888,0.00014090741969098613,1.7,0.00036310110747776275
GO:1903208,negative regulation of hydrogen peroxide-induced neuron death,0.020263352330475024,0.8888888888888888,0.00014090741969098613,1.7,0.00036310110747776275
GO:1903376,regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway,0.4206981187081674,0.8888888888888888,0.00013116959377221834,0.65,0.0001405273848316231
GO:1903377,negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway,0.4206981187081674,0.8888888888888888,0.00013116959377221834,0.65,0.0001405273848316231
GO:1903383,regulation of hydrogen peroxide-induced neuron intrinsic apoptotic signaling pathway,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1903384,negative regulation of hydrogen peroxide-induced neuron intrinsic apoptotic signaling pathway,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1903599,positive regulation of autophagy of mitochondrion,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1903750,regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide,0.1663303925602313,1.5555555555555556,0.00023980587222871582,1.5,0.0003265290328695395
GO:1903751,negative regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide,0.1663303925602313,1.5555555555555556,0.00023980587222871582,1.5,0.0003265290328695395
GO:1904782,negative regulation of NMDA glutamate receptor activity,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1904833,positive regulation of removal of superoxide radicals,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1905258,regulation of nitrosative stress-induced intrinsic apoptotic signaling pathway,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1905259,negative regulation of nitrosative stress-induced intrinsic apoptotic signaling pathway,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1905446,regulation of mitochondrial ATP synthesis coupled electron transport,0.07349154270708168,1.4444444444444444,0.0002197385349761999,0.5,0.00010777037666556901
GO:1905448,positive regulation of mitochondrial ATP synthesis coupled electron transport,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:1990169,stress response to copper ion,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:2000121,regulation of removal of superoxide radicals,0.2676345485796344,0.7777777777777778,0.00012085369489000179,0.55,0.00011824062155578558
GO:2000157,negative regulation of ubiquitin-specific protease activity,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:2000275,regulation of oxidative phosphorylation uncoupler activity,0.1555661814729647,0.6666666666666666,0.00010235084394458457,1.0,0.0002057206805407751
GO:2000277,positive regulation of oxidative phosphorylation uncoupler activity,0.3658777646088615,0.6666666666666666,0.00010235084394458457,0.55,0.00011646183423912968
GO:2000282,regulation of cellular amino acid biosynthetic process,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:2000284,positive regulation of cellular amino acid biosynthetic process,0.26719936506001835,0.6666666666666666,0.00010235084394458457,0.5,0.00010777037666556901
GO:2000823,.,0.08151374792796379,1.3333333333333333,0.00020590598268309472,0.55,0.00011824062155578558
GO:2000825,positive regulation of androgen receptor activity,0.08151374792796379,1.3333333333333333,0.00020590598268309472,0.55,0.00011824062155578558
GO:2001258,negative regulation of cation channel activity,0.24702751768047254,8.444444444444445,0.0013020087860074955,6.05,0.0013434933830916026
GO:2001268,negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway,0.4810032453075508,3.5555555555555554,0.0005623888662203986,4.35,0.0009535133420906433
GO:0007269,neurotransmitter secretion,0.15540599093412205,10.11111111111111,0.0014821971023377637,9.75,0.0021363355013829482
GO:0007291,sperm individualization,0.36183680491588155,12.777777777777779,0.001917370477260527,10.8,0.0026536200131883738
GO:0007594,puparial adhesion,0.07524770527533778,6.666666666666667,0.0009811339999590098,6.6,0.0014312988934864893
GO:0016079,synaptic vesicle exocytosis,0.08216680407470434,8.0,0.0011686131067220368,7.65,0.0016725039901291515
GO:0016482,cytosolic transport,0.21833831683744553,21.22222222222222,0.003188653081611624,18.8,0.004112690275306769
GO:0022608,multicellular organism adhesion,0.07524770527533778,6.666666666666667,0.0009811339999590098,6.6,0.0014312988934864893
GO:0022609,multicellular organism adhesion to substrate,0.07524770527533778,6.666666666666667,0.0009811339999590098,6.6,0.0014312988934864893
GO:0030118,clathrin coat,0.07524770527533778,6.666666666666667,0.0009811339999590098,6.6,0.0014312988934864893
GO:0031523,Myb complex,0.12405727852091031,7.888888888888889,0.0011690460002053613,7.25,0.0015590264629452536
GO:0032051,clathrin light chain binding,0.07524770527533778,6.666666666666667,0.0009811339999590098,6.6,0.0014312988934864893
GO:0032588,trans-Golgi network membrane,0.45309280787746414,13.0,0.0019194333544775106,9.65,0.0020921692321222004
GO:0032799,low-density lipoprotein receptor particle metabolic process,0.07524770527533778,6.666666666666667,0.0009811339999590098,6.6,0.0014312988934864893
GO:0032801,receptor catabolic process,0.01796361254552573,8.555555555555555,0.0012654161003238164,8.75,0.0019191435674454607
GO:0032802,low-density lipoprotein particle receptor catabolic process,0.07524770527533778,6.666666666666667,0.0009811339999590098,6.6,0.0014312988934864893
GO:0032885,regulation of polysaccharide biosynthetic process,0.02811890193863796,7.111111111111111,0.0010597314710805378,8.85,0.001995757129209067
GO:0033227,dsRNA transport,0.08216680407470434,6.777777777777778,0.0009973940242147296,6.85,0.0014709100548511462
GO:0033363,secretory granule organization,0.13397396530692196,7.111111111111111,0.0010497888542615466,6.7,0.001460220441836299
GO:0035002,"liquid clearance, open tracheal system",0.07524770527533778,6.666666666666667,0.0009811339999590098,6.6,0.0014312988934864893
GO:0036020,endolysosome membrane,0.07524770527533778,6.666666666666667,0.0009811339999590098,6.6,0.0014312988934864893
GO:0042044,fluid transport,0.11466597119582378,6.888888888888889,0.0010185195428977882,6.65,0.0014450742686920044
GO:0042045,epithelial fluid transport,0.11466597119582378,6.888888888888889,0.0010185195428977882,6.65,0.0014450742686920044
GO:0042147,"retrograde transport, endosome to Golgi",0.042659310690201964,7.777777777777778,0.0011356420272004128,7.8,0.0017075535620442485
GO:0045056,transcytosis,0.02521321908931818,18.0,0.002656334956071505,26.95,0.005424065944804702
GO:0045176,apical protein localization,0.23248823147271802,15.444444444444445,0.0022888115039051736,13.15,0.0028458337903996306
GO:0045747,positive regulation of Notch signaling pathway,0.3271363954043074,13.88888888888889,0.002046976901002233,9.2,0.0020206565301229655
GO:0045912,negative regulation of carbohydrate metabolic process,0.21833831683744553,9.0,0.0013435061133159228,7.85,0.00167109057657878
GO:0048268,clathrin coat assembly,0.08955459636336105,6.777777777777778,0.0009988319794401567,6.7,0.0014533605710922693
GO:0050750,low-density lipoprotein particle receptor binding,0.13397396530692196,20.0,0.0029669177770015173,12.85,0.0027297520424776046
GO:0070325,lipoprotein particle receptor binding,0.4905977108645912,53.111111111111114,0.007890528848140461,31.3,0.0067895767206312685
GO:0070633,transepithelial transport,0.10579194739889292,6.888888888888889,0.0010185195428977882,6.8,0.0014701159292009026
GO:0071439,clathrin complex,0.07524770527533778,6.666666666666667,0.0009811339999590098,6.6,0.0014312988934864893
GO:0090307,mitotic spindle assembly,0.015980798707195775,13.555555555555555,0.0020368928326969463,12.7,0.0027385176433135346
GO:0099643,signal release from synapse,0.15540599093412205,10.11111111111111,0.0014821971023377637,9.75,0.0021363355013829482
GO:1900125,regulation of hyaluronan biosynthetic process,0.07524770527533778,6.666666666666667,0.0009811339999590098,6.6,0.0014312988934864893
GO:1900126,negative regulation of hyaluronan biosynthetic process,0.07524770527533778,6.666666666666667,0.0009811339999590098,6.6,0.0014312988934864893
GO:1990763,arrestin family protein binding,0.08216680407470434,6.222222222222222,0.0009187283557549226,6.1,0.0013002977573977562
GO:2000369,regulation of clathrin-dependent endocytosis,0.16692721721511017,7.333333333333333,0.00108544052352936,6.8,0.0014647852637182039
GO:2000370,positive regulation of clathrin-dependent endocytosis,0.07524770527533778,6.666666666666667,0.0009811339999590098,6.6,0.0014312988934864893
GO:0031247,actin rod assembly,0.017492455226801602,4.777777777777778,0.0007032013432778701,1.55,0.0002817097474045537
GO:0051208,sequestering of calcium ion,0.08955459636336105,12.222222222222221,0.0018439045550511799,7.0,0.0013737023595781323
GO:0061031,endodermal digestive tract morphogenesis,0.017492455226801602,4.777777777777778,0.0007032013432778701,1.55,0.0002817097474045537
GO:0040034,"regulation of development, heterochronic",0.05526676016313491,13.11111111111111,0.002048994510343353,8.5,0.001892382546924367
GO:1900259,regulation of RNA-directed 5'-3' RNA polymerase activity,0.004756526847445802,2.2222222222222223,0.0003374760677059334,3.0,0.00071621733843318
GO:1900260,negative regulation of RNA-directed 5'-3' RNA polymerase activity,0.004756526847445802,2.2222222222222223,0.0003374760677059334,3.0,0.00071621733843318
GO:0001013,RNA polymerase I regulatory region DNA binding,0.42026828757107637,0.3333333333333333,4.968163124518501e-05,0.5,8.227313340466407e-05
GO:0001163,RNA polymerase I regulatory region sequence-specific DNA binding,0.42026828757107637,0.3333333333333333,4.968163124518501e-05,0.5,8.227313340466407e-05
GO:0045943,positive regulation of transcription by RNA polymerase I,0.013602135736757396,1.2222222222222223,0.00018606482621972377,0.45,7.605055566920682e-05
GO:0090261,positive regulation of inclusion body assembly,0.15038947058095048,6.111111111111111,0.0009112428668276436,3.0,0.000580043008256544
GO:1901838,positive regulation of transcription of nucleolar large rRNA by RNA polymerase I,0.46424184958494874,0.3333333333333333,4.968163124518501e-05,0.4,6.558031077899022e-05
GO:0001825,blastocyst formation,0.2502192088557507,1.3333333333333333,0.00018907983995182607,1.2,0.00028047091304683454
GO:0004385,guanylate kinase activity,0.003812634648511274,1.2222222222222223,0.00017121875912383828,0.15,2.7961292139697743e-05
GO:0005917,nephrocyte diaphragm,0.000783455322150734,1.1111111111111112,0.00015484747289323336,0.05,7.007115654101957e-06
GO:0016476,regulation of embryonic cell shape,0.26225914010653817,8.666666666666666,0.0013184165558094978,7.9,0.0017590604027422462
GO:0035156,fusion cell fate specification,0.000783455322150734,1.1111111111111112,0.00015484747289323336,0.05,7.007115654101957e-06
GO:0036058,filtration diaphragm assembly,0.000783455322150734,1.1111111111111112,0.00015484747289323336,0.05,7.007115654101957e-06
GO:0036059,nephrocyte diaphragm assembly,0.000783455322150734,1.1111111111111112,0.00015484747289323336,0.05,7.007115654101957e-06
GO:0046037,GMP metabolic process,0.049462860692317825,1.6666666666666667,0.0002389783114576492,0.65,0.00018254875875551584
GO:0046581,intercellular canaliculus,0.030856482679297,1.1111111111111112,0.00015484747289323336,0.2,6.236587398698686e-05
GO:0046710,GDP metabolic process,0.003812634648511274,1.2222222222222223,0.00017121875912383828,0.15,2.7961292139697743e-05
GO:0050699,WW domain binding,0.0005550679662056167,1.2222222222222223,0.00017137404118332416,0.1,1.5698573227662627e-05
GO:0071253,connexin binding,0.000783455322150734,1.1111111111111112,0.00015484747289323336,0.05,7.007115654101957e-06
GO:1901350,obsolete cell-cell signaling involved in cell-cell junction organization,0.000783455322150734,1.1111111111111112,0.00015484747289323336,0.05,7.007115654101957e-06
GO:0005637,nuclear inner membrane,0.42444172854637674,2.2222222222222223,0.0003441447212876633,1.6,0.0003274647076580334
GO:0005639,integral component of nuclear inner membrane,0.35893426088950237,0.4444444444444444,6.067376845290771e-05,0.6,0.0001363978095473863
GO:0031229,intrinsic component of nuclear inner membrane,0.35893426088950237,0.4444444444444444,6.067376845290771e-05,0.6,0.0001363978095473863
GO:0031300,intrinsic component of organelle membrane,0.015980798707195775,4.333333333333333,0.0006419431321545209,6.6,0.0014861735692616965
GO:0031301,integral component of organelle membrane,0.03194474506360297,0.8888888888888888,0.00012684350141411058,2.35,0.0005452770909839387
GO:0044453,obsolete nuclear membrane part,0.35893426088950237,0.4444444444444444,6.067376845290771e-05,0.6,0.0001363978095473863
GO:0003254,regulation of membrane depolarization,0.0968746585927136,5.111111111111111,0.000735061492860439,8.05,0.00203093967711102
GO:0004052,arachidonate 12(S)-lipoxygenase activity,0.1264654352420293,4.555555555555555,0.0006466575622672333,6.75,0.0017505371859097413
GO:0006691,leukotriene metabolic process,0.09315715533925384,5.222222222222222,0.0007542256149361284,7.5,0.0019121088023654046
GO:0016165,linoleate 13S-lipoxygenase activity,0.1264654352420293,4.555555555555555,0.0006466575622672333,6.75,0.0017505371859097413
GO:0016701,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen",0.1264654352420293,4.555555555555555,0.0006466575622672333,6.75,0.0017505371859097413
GO:0016702,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",0.1264654352420293,4.555555555555555,0.0006466575622672333,6.75,0.0017505371859097413
GO:0016801,"hydrolase activity, acting on ether bonds",0.11455122546412466,5.444444444444445,0.0007870023174575381,7.6,0.0019461178682794438
